train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
,67,30599,,,0.9681944251060486,
0.0960591658949852,68,30649,,,,
0.04335358738899231,68,30699,,,,
0.09895476698875427,68,30749,,,,
0.10504672676324844,68,30799,,,,
0.0356673002243042,68,30849,,,,
0.005146596115082502,68,30899,,,,
0.03502776846289635,68,30949,,,,
0.0702982097864151,68,30999,,,,
0.17541542649269104,68,31049,,,,
,68,31049,1.0774208307266235,0.8650000095367432,,
,68,31049,,,0.9695833325386047,
0.03035285510122776,69,31099,,,,
0.05061940848827362,69,31149,,,,
0.05015132948756218,69,31199,,,,
0.14138686656951904,69,31249,,,,
0.08371885120868683,69,31299,,,,
0.10983118414878845,69,31349,,,,
0.12853138148784637,69,31399,,,,
0.0370057038962841,69,31449,,,,
0.07561203837394714,69,31499,,,,
,69,31499,1.1228281259536743,0.862500011920929,,
,69,31499,,,0.9697916507720947,
0.008436837233603,70,31549,,,,
0.053963758051395416,70,31599,,,,
0.031855348497629166,70,31649,,,,
0.03417109325528145,70,31699,,,,
0.06898973137140274,70,31749,,,,
0.11146943271160126,70,31799,,,,
0.02198418602347374,70,31849,,,,
0.04858832433819771,70,31899,,,,
0.005725719965994358,70,31949,,,,
,70,31949,1.1263749599456787,0.859375,,
,70,31949,,,0.9718055725097656,
0.015658969059586525,71,31999,,,,
0.03021077625453472,71,32049,,,,
0.08272374421358109,71,32099,,,,
0.16646286845207214,71,32149,,,,
0.18234369158744812,71,32199,,,,
0.042464759200811386,71,32249,,,,
0.07163617014884949,71,32299,,,,
0.0406804084777832,71,32349,,,,
0.057378996163606644,71,32399,,,,
,71,32399,1.1616415977478027,0.8618749976158142,,
,71,32399,,,0.972569465637207,
0.11238893866539001,72,32449,,,,
0.004733643028885126,72,32499,,,,
0.029590768739581108,72,32549,,,,
0.11898826062679291,72,32599,,,,
0.2519805133342743,72,32649,,,,
0.00037601456278935075,72,32699,,,,
0.021001745015382767,72,32749,,,,
0.055437035858631134,72,32799,,,,
0.11086496710777283,72,32849,,,,
,72,32849,1.196081519126892,0.8706250190734863,,
,72,32849,,,0.9743055701255798,
0.01882973499596119,73,32899,,,,
0.10715574026107788,73,32949,,,,
0.0019003679044544697,73,32999,,,,
0.07854551076889038,73,33049,,,,
0.05258221924304962,73,33099,,,,
0.18508340418338776,73,33149,,,,
0.0009960026945918798,73,33199,,,,
0.022967176511883736,73,33249,,,,
0.05452524125576019,73,33299,,,,
,73,33299,1.2618956565856934,0.8631250262260437,,
,73,33299,,,0.9736805558204651,
0.01404641568660736,74,33349,,,,
0.05139600858092308,74,33399,,,,
0.03995930403470993,74,33449,,,,
0.03334411606192589,74,33499,,,,
0.06459926813840866,74,33549,,,,
0.05356625095009804,74,33599,,,,
0.025480816140770912,74,33649,,,,
0.08408456295728683,74,33699,,,,
0.08946160227060318,74,33749,,,,
,74,33749,1.2759898900985718,0.8612499833106995,,
,74,33749,,,0.9733333587646484,
0.058688607066869736,75,33799,,,,
0.0547172985970974,75,33849,,,,
0.0389317162334919,75,33899,,,,
0.04493877291679382,75,33949,,,,
0.05158338323235512,75,33999,,,,
0.03752773255109787,75,34049,,,,
0.11655756086111069,75,34099,,,,
0.03380190581083298,75,34149,,,,
0.03882038965821266,75,34199,,,,
,75,34199,1.3336541652679443,0.8618749976158142,,
,75,34199,,,0.976111114025116,
0.06776435673236847,76,34249,,,,
0.0376025065779686,76,34299,,,,
0.023643992841243744,76,34349,,,,
0.08096089959144592,76,34399,,,,
0.0022100061178207397,76,34449,,,,
0.13453419506549835,76,34499,,,,
0.04619334265589714,76,34549,,,,
0.046066492795944214,76,34599,,,,
0.005153240170329809,76,34649,,,,
,76,34649,1.3624693155288696,0.8606250286102295,,
,76,34649,,,0.9773610830307007,
0.028046194463968277,77,34699,,,,
0.08188293874263763,77,34749,,,,
0.04169835150241852,77,34799,,,,
0.04882247373461723,77,34849,,,,
0.02868950553238392,77,34899,,,,
0.03213230520486832,77,34949,,,,
0.04701917991042137,77,34999,,,,
0.0146648483350873,77,35049,,,,
0.007119555491954088,77,35099,,,,
,77,35099,1.4161970615386963,0.8612499833106995,,
,77,35099,,,0.9781944155693054,
0.02396383322775364,78,35149,,,,
0.001534386072307825,78,35199,,,,
0.02363191731274128,78,35249,,,,
0.021770717576146126,78,35299,,,,
0.02625814452767372,78,35349,,,,
0.01885545440018177,78,35399,,,,
0.0010237476089969277,78,35449,,,,
0.03753911703824997,78,35499,,,,
0.055974092334508896,78,35549,,,,
,78,35549,1.4199151992797852,0.8618749976158142,,
,78,35549,,,0.9777777791023254,
0.029171952977776527,79,35599,,,,
0.0014825323596596718,79,35649,,,,
0.07215680927038193,79,35699,,,,
0.0021941696759313345,79,35749,,,,
0.021894730627536774,79,35799,,,,
0.026029760017991066,79,35849,,,,
0.08245480805635452,79,35899,,,,
0.17707344889640808,79,35949,,,,
0.008080833591520786,79,35999,,,,
,79,35999,1.4672341346740723,0.8581249713897705,,
,79,35999,,,0.9791666865348816,
0.04252362251281738,80,36049,,,,
0.018835199996829033,80,36099,,,,
0.04532347619533539,80,36149,,,,
0.052039626985788345,80,36199,,,,
0.0013429665705189109,80,36249,,,,
0.02069990336894989,80,36299,,,,
0.019873933866620064,80,36349,,,,
0.06218159198760986,80,36399,,,,
0.02587306499481201,80,36449,,,,
,80,36449,1.502722978591919,0.8612499833106995,,
,80,36449,,,0.9792361259460449,
0.020475003868341446,81,36499,,,,
0.08623644709587097,81,36549,,,,
0.021299010142683983,81,36599,,,,
0.043780550360679626,81,36649,,,,
0.09685835242271423,81,36699,,,,
0.0028187392745167017,81,36749,,,,
0.020609838888049126,81,36799,,,,
0.04843297600746155,81,36849,,,,
0.042159564793109894,81,36899,,,,
,81,36899,1.5539926290512085,0.8668749928474426,,
,81,36899,,,0.9792361259460449,
0.006314781494438648,82,36949,,,,
0.014276226982474327,82,36999,,,,
0.032142333686351776,82,37049,,,,
0.005953100975602865,82,37099,,,,
0.020767666399478912,82,37149,,,,
0.02797895111143589,82,37199,,,,
0.05126429349184036,82,37249,,,,
0.004857564810663462,82,37299,,,,
0.019943656399846077,82,37349,,,,
,82,37349,1.548995018005371,0.8637499809265137,,
,82,37349,,,0.9806249737739563,
0.0526900552213192,83,37399,,,,
0.0451333150267601,83,37449,,,,
0.08176691830158234,83,37499,,,,
0.04722345620393753,83,37549,,,,
0.0018761855317279696,83,37599,,,,
0.0005052874330431223,83,37649,,,,
0.09935076534748077,83,37699,,,,
0.03759310021996498,83,37749,,,,
0.04606969282031059,83,37799,,,,
,83,37799,1.5902225971221924,0.8618749976158142,,
,83,37799,,,0.9811805486679077,
0.027108535170555115,84,37849,,,,
0.002879246138036251,84,37899,,,,
0.04679214954376221,84,37949,,,,
0.06041942536830902,84,37999,,,,
0.021255014464259148,84,38049,,,,
0.07432272285223007,84,38099,,,,
0.01453145407140255,84,38149,,,,
0.05292908102273941,84,38199,,,,
0.022271394729614258,84,38249,,,,
,84,38249,1.6055073738098145,0.8668749928474426,,
,84,38249,,,0.9811111092567444,
0.00046657733037136495,85,38299,,,,
0.0510980598628521,85,38349,,,,
0.0030040941201150417,85,38399,,,,
0.04495779424905777,85,38449,,,,
0.06260168552398682,85,38499,,,,
0.05632896348834038,85,38549,,,,
0.021427491679787636,85,38599,,,,
0.052649810910224915,85,38649,,,,
0.0012641268549486995,85,38699,,,,
,85,38699,1.6282167434692383,0.8612499833106995,,
,85,38699,,,0.9818055629730225,
0.0007215958903543651,86,38749,,,,
0.04546276107430458,86,38799,,,,
0.08309239894151688,86,38849,,,,
0.03585059195756912,86,38899,,,,
0.058217499405145645,86,38949,,,,
0.027293868362903595,86,38999,,,,
0.025762813165783882,86,39049,,,,
0.0013162442483007908,86,39099,,,,
0.00230335327796638,86,39149,,,,
,86,39149,1.6725350618362427,0.862500011920929,,
,86,39149,,,0.9821527600288391,
0.04880894720554352,87,39199,,,,
0.03347420319914818,87,39249,,,,
0.0064102280884981155,87,39299,,,,
0.02662746235728264,87,39349,,,,
0.02011876367032528,87,39399,,,,
0.004766696132719517,87,39449,,,,
0.0018228725530207157,87,39499,,,,
0.03460463508963585,87,39549,,,,
0.036931004375219345,87,39599,,,,
,87,39599,1.7100108861923218,0.8631250262260437,,
,87,39599,,,0.9825694561004639,
0.03714769706130028,88,39649,,,,
0.020429546013474464,88,39699,,,,
0.002082363236695528,88,39749,,,,
0.009269672445952892,88,39799,,,,
0.0004559531225822866,88,39849,,,,
0.05603427067399025,88,39899,,,,
0.025684406980872154,88,39949,,,,
0.01987403631210327,88,39999,,,,
0.00898624025285244,88,40049,,,,
,88,40049,1.7293696403503418,0.8618749976158142,,
,88,40049,,,0.9825000166893005,
0.07058160752058029,89,40099,,,,
0.0025251128245145082,89,40149,,,,
0.0042746299877762794,89,40199,,,,
0.0023670061491429806,89,40249,,,,
0.07557728886604309,89,40299,,,,
0.03643618896603584,89,40349,,,,
0.018604939803481102,89,40399,,,,
0.026021553203463554,89,40449,,,,
0.06943342089653015,89,40499,,,,
,89,40499,1.7701010704040527,0.8612499833106995,,
,89,40499,,,0.9827777743339539,
0.004810987506061792,90,40549,,,,
0.020465511828660965,90,40599,,,,
0.029889576137065887,90,40649,,,,
0.018969133496284485,90,40699,,,,
0.058606818318367004,90,40749,,,,
0.04024699330329895,90,40799,,,,
0.02336098626255989,90,40849,,,,
0.0019691663328558207,90,40899,,,,
0.04629486799240112,90,40949,,,,
,90,40949,1.7866885662078857,0.8606250286102295,,
,90,40949,,,0.9828472137451172,
0.03622289374470711,91,40999,,,,
0.00017578649567440152,91,41049,,,,
0.0038864980451762676,91,41099,,,,
0.02106197364628315,91,41149,,,,
0.019489364698529243,91,41199,,,,
0.0034416252747178078,91,41249,,,,
0.02580849640071392,91,41299,,,,
0.0003439251449890435,91,41349,,,,
0.01960107311606407,91,41399,,,,
,91,41399,1.8120946884155273,0.8612499833106995,,
,91,41399,,,0.9828472137451172,
0.04449206590652466,92,41449,,,,
0.002943300874903798,92,41499,,,,
0.0005405854317359626,92,41549,,,,
0.038602039217948914,92,41599,,,,
0.028521640226244926,92,41649,,,,
0.04586377739906311,92,41699,,,,
0.020991267636418343,92,41749,,,,
0.006091388873755932,92,41799,,,,
0.003204168751835823,92,41849,,,,
,92,41849,1.8331353664398193,0.8618749976158142,,
,92,41849,,,0.9831249713897705,
0.0007906889077275991,93,41899,,,,
0.051843561232089996,93,41949,,,,
0.004885983653366566,93,41999,,,,
0.0015755323693156242,93,42049,,,,
0.002174832858145237,93,42099,,,,
0.019352637231349945,93,42149,,,,
0.030521072447299957,93,42199,,,,
0.02232157438993454,93,42249,,,,
0.027777468785643578,93,42299,,,,
,93,42299,1.8504457473754883,0.8606250286102295,,
,93,42299,,,0.9829166531562805,
0.0001178192178485915,94,42349,,,,
0.006280646659433842,94,42399,,,,
0.049495771527290344,94,42449,,,,
0.044180575758218765,94,42499,,,,
0.0281349066644907,94,42549,,,,
0.026129333302378654,94,42599,,,,
0.02571973204612732,94,42649,,,,
3.553909482434392e-05,94,42699,,,,
0.03098394349217415,94,42749,,,,
,94,42749,1.8533285856246948,0.8606250286102295,,
,94,42749,,,0.9832639098167419,
0.0005943682044744492,95,42799,,,,
0.030547747388482094,95,42849,,,,
0.036598630249500275,95,42899,,,,
0.006096529308706522,95,42949,,,,
0.02625681273639202,95,42999,,,,
0.0008725341176614165,95,43049,,,,
0.025897547602653503,95,43099,,,,
0.002968962537124753,95,43149,,,,
0.041987344622612,95,43199,,,,
,95,43199,1.8633581399917603,0.8600000143051147,,
,95,43199,,,0.9834027886390686,
0.000716780312359333,96,43249,,,,
0.0776916965842247,96,43299,,,,
0.01988964155316353,96,43349,,,,
0.000396398245356977,96,43399,,,,
0.0013355743139982224,96,43449,,,,
0.0028098023030906916,96,43499,,,,
0.018862204626202583,96,43549,,,,
0.0011481576366350055,96,43599,,,,
0.029670752584934235,96,43649,,,,
,96,43649,1.8713750839233398,0.8606250286102295,,
,96,43649,,,0.9834722280502319,
0.04505544528365135,97,43699,,,,
0.0021554476115852594,97,43749,,,,
0.004374807234853506,97,43799,,,,
0.07526102662086487,97,43849,,,,
0.01844845712184906,97,43899,,,,
0.018507996574044228,97,43949,,,,
0.026404639706015587,97,43999,,,,
0.0006786381709389389,97,44049,,,,
0.04415516555309296,97,44099,,,,
,97,44099,1.8760812282562256,0.8600000143051147,,
,97,44099,,,0.9834027886390686,
0.05157909914851189,98,44149,,,,
0.00012524373596534133,98,44199,,,,
0.07107767462730408,98,44249,,,,
0.0012483829632401466,98,44299,,,,
0.04543997347354889,98,44349,,,,
0.0008022217662073672,98,44399,,,,
0.02925025299191475,98,44449,,,,
0.025673802942037582,98,44499,,,,
0.03376160189509392,98,44549,,,,
,98,44549,1.8780081272125244,0.8600000143051147,,
,98,44549,,,0.9834027886390686,
0.003362013027071953,99,44599,,,,
0.0011251686373725533,99,44649,,,,
0.024484727531671524,99,44699,,,,
0.01930040493607521,99,44749,,,,
0.018743030726909637,99,44799,,,,
0.02052479423582554,99,44849,,,,
0.00038781826151534915,99,44899,,,,
0.020320700481534004,99,44949,,,,
0.03655266761779785,99,44999,,,,
,99,44999,1.8786674737930298,0.8606250286102295,,
,99,44999,,,0.9834722280502319,
,100,45000,,,,0.8479999899864197
